"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2005","regionflow_2006","regionflow_2007","regionflow_2008","regionflow_2009","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","regionflow_2016","regionflow_2017","origin_iso","origin_name","destination_iso","destination_name","countryflow_2005","countryflow_2006","countryflow_2007","countryflow_2008","countryflow_2009","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","countryflow_2016","countryflow_2017","origin_show","destination_show"
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,10,Iselin,2,3,2,7,1,1,2,0,3,2,1,1,6,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,19,Kleinhüningen,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,18,Klybeck,1,0,0,0,2,2,3,0,0,2,0,0,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,17,Matthäus,0,4,4,5,2,0,7,1,0,1,0,3,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,20,Riehen,4,0,0,0,1,3,4,0,0,1,1,0,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,16,Rosental,0,0,1,0,1,0,0,0,1,1,0,3,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,5,St. Alban,2,2,0,1,1,2,0,2,0,0,2,3,1,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,11,St. Johann,1,3,2,1,5,2,0,0,2,2,1,6,2,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,2,Vorstädte,1,0,0,2,1,3,3,0,2,0,0,1,0,1,1
100,Übrige Schweiz,12,Basel-Stadt,4087,4235,4260,4577,4214,4296,4455,4286,4206,3865,4242,4536,4036,JU,JU,14,Wettstein,2,1,1,1,0,0,1,2,0,0,1,1,1,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,3,Am Ring,0,1,0,0,0,0,0,2,1,0,0,1,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,30,Bettingen,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,4,Breite,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,7,Bruderholz,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,13,Clara,0,1,0,0,0,0,0,0,0,2,0,0,2,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,9,Gotthelf,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,6,Gundeldingen,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,15,Hirzbrunnen,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,10,Iselin,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,18,Klybeck,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,17,Matthäus,0,0,0,0,2,0,1,0,1,1,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,20,Riehen,0,0,0,1,1,0,0,0,5,0,0,2,3,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,5,St. Alban,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,11,St. Johann,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
105,AS - Asien,12,Basel-Stadt,80,70,70,86,87,100,80,103,126,110,96,109,131,Japan,Japan,2,Vorstädte,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,12,Altstadt Kleinbasel,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,3,Am Ring,1,0,1,0,2,1,0,0,1,0,0,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,8,Bachletten,0,0,0,0,1,0,4,0,1,3,2,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,4,Breite,2,0,1,2,1,1,1,1,1,1,0,1,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,7,Bruderholz,1,0,1,0,0,1,1,1,0,0,0,0,2,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,13,Clara,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,9,Gotthelf,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,6,Gundeldingen,4,1,0,3,0,1,0,0,2,0,0,1,1,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,15,Hirzbrunnen,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,10,Iselin,1,0,0,1,0,0,1,1,2,0,0,2,1,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,18,Klybeck,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,17,Matthäus,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,20,Riehen,1,0,5,1,2,3,2,0,1,2,2,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,16,Rosental,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,5,St. Alban,5,1,1,0,2,5,2,0,1,0,2,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,11,St. Johann,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,2,Vorstädte,1,0,0,0,2,1,0,0,0,1,0,1,2,1,1
102,NA - Nordamerika,12,Basel-Stadt,74,57,77,70,88,72,77,64,80,64,69,64,70,Kanada,Kanada,14,Wettstein,0,0,0,0,1,1,0,1,1,0,3,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,7,Bruderholz,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,9,Gotthelf,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,6,Gundeldingen,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,15,Hirzbrunnen,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,10,Iselin,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,18,Klybeck,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,17,Matthäus,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,20,Riehen,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,16,Rosental,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,5,St. Alban,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,11,St. Johann,0,1,0,0,1,0,2,3,0,0,0,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,2,Vorstädte,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
104,A - Afrika,12,Basel-Stadt,44,33,21,34,33,25,44,34,41,27,35,45,43,Kenia,Kenia,14,Wettstein,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,AG,AG,10,6,13,2,9,3,2,9,3,7,1,6,4,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,AR,AR,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,19,Kleinhüningen,Aegypten,Aegypten,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,BE,BE,4,1,3,6,3,1,4,2,5,0,3,6,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,BL,BL,16,32,23,15,14,18,15,21,6,24,17,22,30,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,19,Kleinhüningen,Bolivien,Bolivien,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,BosnienHerzegowina,Bosnien-Herzegowina,0,0,0,0,2,0,0,0,0,0,2,0,1,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,19,Kleinhüningen,Brasilien,Brasilien,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,19,Kleinhüningen,China,China,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Deutschland,Deutschland,0,7,0,1,3,1,1,0,0,2,2,3,12,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,FR,FR,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Frankreich,Frankreich,0,1,1,1,1,0,2,0,0,4,1,0,8,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,GE,GE,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,GR,GR,0,0,1,0,0,0,0,1,1,3,0,0,0,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,19,Kleinhüningen,Ghana,Ghana,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,19,Kleinhüningen,Indien,Indien,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Italien,Italien,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,JU,JU,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,LU,LU,4,1,3,2,0,2,0,0,0,0,2,4,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,NE,NE,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
12,Basel-Stadt,106,O - Australien,32,26,28,48,19,28,22,20,24,23,22,30,35,19,Kleinhüningen,Neuseeland,Neuseeland,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Niederlande,Niederlande,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,OW,OW,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Oesterreich,Oesterreich,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,19,Kleinhüningen,Pakistan,Pakistan,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,SG,SG,0,0,0,2,1,0,0,2,2,0,2,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,SH,SH,0,1,0,0,0,0,0,1,4,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,SO,SO,5,4,3,3,5,2,3,9,2,13,6,2,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,SZ,SZ,0,0,1,0,0,0,1,0,0,0,2,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Schweden,Schweden,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,SerbienBFS,Serbien BFS,0,0,0,0,0,1,2,0,0,1,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Spanien,Spanien,0,0,0,0,0,0,2,0,2,0,1,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,TG,TG,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,TI,TI,0,1,1,1,1,0,0,4,3,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,19,Kleinhüningen,Thailand,Thailand,0,1,0,0,1,1,2,1,0,2,0,2,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Türkei,Türkei,0,0,0,2,0,0,0,1,6,0,3,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,Ungarn,Ungarn,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,VD,VD,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,VS,VS,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,56,76,92,63,74,60,77,60,41,84,59,89,64,19,Kleinhüningen,VereinigteStaatenvon,Vereinigte Staaten von,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,VereinigtesKönigreich,Vereinigtes Königreich,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,ZG,ZG,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,19,Kleinhüningen,ZH,ZH,2,1,2,1,3,0,4,0,2,1,6,4,1,1,1
12,Basel-Stadt,999,U - Unbekannt,322,710,377,476,432,419,384,409,408,376,345,341,339,19,Kleinhüningen,unbekannt,unbekannt,2,4,4,5,4,2,0,4,2,1,2,3,2,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,19,Kleinhüningen,übrigesAsien,übriges Asien,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,19,Kleinhüningen,übrigesEuropa,übriges Europa,0,1,0,0,1,0,0,2,0,0,0,0,1,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,19,Kleinhüningen,übrigesLateinamerika,übriges Lateinamerika,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,AG,AG,25,16,15,22,13,13,19,27,21,10,13,22,18,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,AI,AI,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,AR,AR,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,18,Klybeck,Aegypten,Aegypten,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,18,Klybeck,Argentinien,Argentinien,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1
12,Basel-Stadt,106,O - Australien,32,26,28,48,19,28,22,20,24,23,22,30,35,18,Klybeck,AustralienNeuseeland,Australien Neuseeland,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,BE,BE,9,8,8,3,8,4,16,9,10,7,6,9,5,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,BL,BL,58,61,87,68,84,54,54,60,77,52,58,53,62,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,18,Klybeck,BosnienHerzegowina,Bosnien-Herzegowina,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,18,Klybeck,Brasilien,Brasilien,0,0,0,2,3,0,2,0,0,3,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,18,Klybeck,Chile,Chile,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,18,Klybeck,China,China,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,18,Klybeck,Deutschland,Deutschland,3,10,3,3,2,3,3,10,4,2,3,5,7,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,18,Klybeck,DominikanischeRepubli,Dominikanische Republi,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,18,Klybeck,Dänemark,Dänemark,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,18,Klybeck,Ecuador,Ecuador,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,18,Klybeck,ElSalvador,El Salvador,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,FR,FR,1,0,0,4,2,1,0,0,1,0,0,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,18,Klybeck,Frankreich,Frankreich,8,4,4,6,2,0,3,3,2,3,5,7,8,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,GE,GE,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,GL,GL,0,0,0,0,0,0,3,0,0,1,0,1,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,GR,GR,2,1,5,0,0,1,3,2,0,2,1,0,1,1,1
12,Basel-Stadt,104,A - Afrika,44,54,29,29,28,44,28,33,20,30,29,30,32,18,Klybeck,Ghana,Ghana,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,18,Klybeck,Griechenland,Griechenland,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,18,Klybeck,Indien,Indien,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
12,Basel-Stadt,105,AS - Asien,108,125,115,81,109,88,126,106,128,109,119,99,91,18,Klybeck,Indonesien,Indonesien,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1
12,Basel-Stadt,101,Übriges Europa,479,563,472,474,514,448,540,534,475,487,573,609,572,18,Klybeck,Italien,Italien,0,3,6,0,1,1,3,1,0,0,1,4,1,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,JU,JU,1,0,0,1,1,0,0,0,0,0,2,0,0,1,1
12,Basel-Stadt,102,NA - Nordamerika,56,76,92,63,74,60,77,60,41,84,59,89,64,18,Klybeck,Kanada,Kanada,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,LU,LU,3,6,2,5,12,4,7,4,0,6,2,1,0,1,1
12,Basel-Stadt,103,SA - Lateinamerika,63,54,46,91,63,33,82,73,58,81,56,56,42,18,Klybeck,Mexiko,Mexiko,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,NE,NE,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
12,Basel-Stadt,100,Übrige Schweiz,5062,4940,5147,4809,4616,4334,4428,4047,4163,4181,4490,4474,4245,18,Klybeck,NW,NW,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
