"originregion_id","originregion_name","destinationregion_id","destinationregion_name","regionflow_2010","regionflow_2011","regionflow_2012","regionflow_2013","regionflow_2014","regionflow_2015","regionflow_2016","regionflow_2017","origin_iso","origin_name","destination_iso","destination_name","countryflow_2010","countryflow_2011","countryflow_2012","countryflow_2013","countryflow_2014","countryflow_2015","countryflow_2016","countryflow_2017","origin_show","destination_show","regionflow_2018","regionflow_2019","countryflow_2018","countryflow_2019"
4,4 - Breite,17,17 - Matthäus,27,41,41,61,40,35,38,32,42,Lehenmatte,173,Haltingerstrasse,4,3,1,9,3,2,0,4,1,1,34,43,4,2
4,4 - Breite,17,17 - Matthäus,27,41,41,61,40,35,38,32,42,Lehenmatte,174,Bläsi,6,11,4,19,1,4,9,5,1,1,34,43,8,6
4,4 - Breite,17,17 - Matthäus,27,41,41,61,40,35,38,32,42,Lehenmatte,175,Am Riehenring,0,0,0,0,0,0,0,0,1,1,34,43,0,0
4,4 - Breite,17,17 - Matthäus,27,41,41,61,40,35,38,32,42,Lehenmatte,176,Efringerstrasse,0,0,0,0,0,0,0,0,1,1,34,43,0,0
4,4 - Breite,18,18 - Klybeck,20,15,21,16,8,10,25,18,42,Lehenmatte,180,Klybeck,11,10,8,8,3,6,12,14,1,1,18,18,6,8
4,4 - Breite,19,19 - Kleinhüningen,6,6,13,9,5,3,4,5,42,Lehenmatte,190,Kleinhüningen,3,5,11,7,3,1,2,2,1,1,2,9,1,8
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,201,Riehen-Dorf,3,5,1,1,1,5,2,2,1,1,40,36,2,3
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,202,Stettenfeld,7,3,3,0,3,1,3,0,1,1,40,36,6,3
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,203,Bischoffhöhe,4,1,3,2,0,0,4,0,1,1,40,36,2,0
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,204,Moos,1,2,2,2,0,0,1,0,1,1,40,36,0,0
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,205,Wenken,0,1,0,0,2,1,0,0,1,1,40,36,1,0
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,206,Kornfeld,2,0,0,0,5,0,4,0,1,1,40,36,4,0
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,207,Niederholz,4,4,6,4,3,9,10,8,1,1,40,36,4,6
4,4 - Breite,20,20 - Riehen,37,50,28,18,26,31,43,41,42,Lehenmatte,208,Pfaffenloh,1,8,1,1,0,4,0,1,1,1,40,36,3,1
4,4 - Breite,30,30 - Bettingen,0,0,4,0,0,0,2,0,42,Lehenmatte,301,Bettingen-Dorf,0,0,1,0,0,0,0,0,1,1,2,0,0,0
4,4 - Breite,30,30 - Bettingen,0,0,4,0,0,0,2,0,42,Lehenmatte,302,Chrischona,0,0,0,0,0,0,0,0,1,1,2,0,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,51,Heumatt,11,Burgviertel,0,0,0,0,0,0,0,0,1,1,11,19,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,51,Heumatt,12,Geschäftsviertel,0,0,0,0,1,0,0,0,1,1,11,19,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,51,Heumatt,13,Leonhard,0,0,0,0,0,0,0,0,1,1,11,19,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,51,Heumatt,14,Peter,0,0,0,0,0,0,0,0,1,1,11,19,1,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,51,Heumatt,21,St. Johann und Uni,1,0,0,0,0,0,0,0,1,1,38,28,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,51,Heumatt,22,Spalen,0,0,0,0,0,0,0,0,1,1,38,28,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,51,Heumatt,23,Steinen,2,0,0,0,1,0,0,0,1,1,38,28,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,51,Heumatt,24,Aeschen,0,0,0,0,0,0,0,0,1,1,38,28,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,51,Heumatt,25,Alban,0,0,0,0,0,0,0,0,1,1,38,28,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,51,Heumatt,26,Albantal,0,0,0,0,0,0,0,0,1,1,38,28,0,0
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,51,Heumatt,31,St. Johann,0,0,0,0,0,0,0,0,1,1,63,58,0,0
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,51,Heumatt,32,Spalen,0,0,1,0,0,0,0,0,1,1,63,58,0,0
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,51,Heumatt,33,Steinen,0,0,0,0,0,2,0,0,1,1,63,58,0,4
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,51,Heumatt,34,Markthalle,0,0,0,0,0,1,0,0,1,1,63,58,0,0
5,5 - St. Alban,4,4 - Breite,64,56,62,41,49,51,72,54,51,Heumatt,41,Züricherstrasse,0,1,0,2,0,0,0,0,1,1,57,95,4,0
5,5 - St. Alban,4,4 - Breite,64,56,62,41,49,51,72,54,51,Heumatt,42,Lehenmatte,0,0,0,0,0,0,0,0,1,1,57,95,0,0
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,51,Heumatt,51,Heumatt,0,0,0,0,0,0,0,0,1,1,372,294,0,0
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,51,Heumatt,52,Peter Merian,0,0,0,0,0,0,0,0,1,1,372,294,0,0
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,51,Heumatt,53,Luftmatt,1,0,3,0,0,0,0,0,1,1,372,294,0,0
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,51,Heumatt,54,Gellert,0,0,0,0,0,0,0,0,1,1,372,294,0,0
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,51,Heumatt,55,St. Jakob-Dreispitz,0,0,0,1,0,0,0,0,1,1,372,294,0,0
5,5 - St. Alban,6,6 - Gundeldingen,77,77,85,71,68,75,67,83,51,Heumatt,61,Margarethen,2,0,0,0,0,1,2,0,1,1,101,79,0,1
5,5 - St. Alban,6,6 - Gundeldingen,77,77,85,71,68,75,67,83,51,Heumatt,62,Thierstein,1,1,0,2,0,4,3,0,1,1,101,79,0,0
5,5 - St. Alban,6,6 - Gundeldingen,77,77,85,71,68,75,67,83,51,Heumatt,63,Delsbergerallee,0,0,0,0,1,0,0,0,1,1,101,79,1,0
5,5 - St. Alban,7,7 - Bruderholz,28,36,35,31,33,29,51,52,51,Heumatt,71,Thiersteinerrain,1,0,0,0,0,1,1,0,1,1,34,34,0,0
5,5 - St. Alban,7,7 - Bruderholz,28,36,35,31,33,29,51,52,51,Heumatt,72,Batterie-Nord,4,0,0,0,0,0,0,0,1,1,34,34,0,0
5,5 - St. Alban,7,7 - Bruderholz,28,36,35,31,33,29,51,52,51,Heumatt,73,Batterie-Süd,0,0,0,0,0,0,0,0,1,1,34,34,0,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,51,Heumatt,81,Paulus,0,0,0,0,2,0,0,0,1,1,33,24,0,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,51,Heumatt,82,Bernerring,0,0,0,0,1,0,0,0,1,1,33,24,0,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,51,Heumatt,83,Holee,0,0,0,0,0,0,0,0,1,1,33,24,0,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,51,Heumatt,84,Schützenmatte,0,0,0,0,0,0,0,0,1,1,33,24,0,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,51,Heumatt,85,Weiherhof,0,0,0,0,1,0,0,0,1,1,33,24,0,0
5,5 - St. Alban,9,9 - Gotthelf,18,24,24,9,22,12,14,16,51,Heumatt,91,Blauen,0,0,1,0,0,0,0,0,1,1,24,23,0,0
5,5 - St. Alban,9,9 - Gotthelf,18,24,24,9,22,12,14,16,51,Heumatt,92,Gottfried Keller,0,0,0,0,0,0,0,0,1,1,24,23,0,0
5,5 - St. Alban,10,10 - Iselin,36,44,20,43,31,45,56,44,51,Heumatt,101,Oekolampad,0,0,0,0,0,0,0,0,1,1,54,43,0,0
5,5 - St. Alban,10,10 - Iselin,36,44,20,43,31,45,56,44,51,Heumatt,102,Wasgenring-Ost,0,0,0,0,0,0,0,0,1,1,54,43,0,0
5,5 - St. Alban,10,10 - Iselin,36,44,20,43,31,45,56,44,51,Heumatt,103,Wasgenring-West,0,0,0,0,0,0,0,0,1,1,54,43,0,0
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,51,Heumatt,111,Pestalozzi,0,0,0,0,0,0,0,0,1,1,46,39,0,0
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,51,Heumatt,112,Kannenfeld,0,0,0,0,0,0,0,0,1,1,46,39,0,0
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,51,Heumatt,113,Landskron,0,0,0,0,0,1,0,0,1,1,46,39,1,0
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,51,Heumatt,114,Lysbüchel,0,1,0,0,1,0,0,0,1,1,46,39,0,0
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,51,Heumatt,115,Friedmatt,0,0,0,0,0,0,0,0,1,1,46,39,0,0
5,5 - St. Alban,12,12 - Altstadt Kleinbasel,8,6,7,6,6,9,11,18,51,Heumatt,121,Theodor,0,0,0,0,0,0,0,0,1,1,6,7,0,0
5,5 - St. Alban,12,12 - Altstadt Kleinbasel,8,6,7,6,6,9,11,18,51,Heumatt,122,Klingental,0,1,1,0,0,1,0,0,1,1,6,7,0,0
5,5 - St. Alban,13,13 - Clara,7,8,4,14,9,9,12,11,51,Heumatt,131,Clarahof,0,0,0,0,0,0,0,0,1,1,15,10,0,0
5,5 - St. Alban,13,13 - Clara,7,8,4,14,9,9,12,11,51,Heumatt,132,Claramatte,0,0,0,0,0,0,0,0,1,1,15,10,0,0
5,5 - St. Alban,14,14 - Wettstein,17,14,14,15,23,20,13,14,51,Heumatt,141,Rosengarten,0,0,0,0,0,0,0,0,1,1,23,16,0,0
5,5 - St. Alban,14,14 - Wettstein,17,14,14,15,23,20,13,14,51,Heumatt,142,Solitude,0,0,0,0,0,0,1,0,1,1,23,16,0,0
5,5 - St. Alban,15,15 - Hirzbrunnen,9,21,19,17,14,28,18,29,51,Heumatt,151,Eglisee,0,0,0,0,0,0,0,0,1,1,20,17,0,0
5,5 - St. Alban,15,15 - Hirzbrunnen,9,21,19,17,14,28,18,29,51,Heumatt,152,Kleinriehen-Nord,0,0,0,0,0,0,0,0,1,1,20,17,0,0
5,5 - St. Alban,15,15 - Hirzbrunnen,9,21,19,17,14,28,18,29,51,Heumatt,153,Kleinriehen-Süd,0,0,0,0,0,0,0,0,1,1,20,17,0,0
5,5 - St. Alban,16,16 - Rosental,17,7,18,13,12,36,17,18,51,Heumatt,160,Rosental,0,0,0,0,0,0,0,0,1,1,22,24,0,0
5,5 - St. Alban,16,16 - Rosental,17,7,18,13,12,36,17,18,51,Heumatt,161,Messe,0,0,2,0,0,2,0,0,1,1,22,24,0,0
5,5 - St. Alban,16,16 - Rosental,17,7,18,13,12,36,17,18,51,Heumatt,162,Erlenmatt,0,0,0,0,0,0,0,0,1,1,22,24,0,0
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,51,Heumatt,171,Flora,0,0,0,0,0,0,0,0,1,1,46,56,0,0
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,51,Heumatt,172,Dreirosen,0,0,0,0,0,0,0,0,1,1,46,56,0,1
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,51,Heumatt,173,Haltingerstrasse,0,0,0,0,0,0,0,0,1,1,46,56,0,0
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,51,Heumatt,174,Bläsi,0,2,1,0,0,0,0,0,1,1,46,56,0,0
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,51,Heumatt,175,Am Riehenring,0,0,0,0,0,0,0,0,1,1,46,56,0,0
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,51,Heumatt,176,Efringerstrasse,0,0,0,0,0,0,0,0,1,1,46,56,0,0
5,5 - St. Alban,18,18 - Klybeck,11,5,22,7,12,12,10,9,51,Heumatt,180,Klybeck,0,0,0,0,0,1,0,0,1,1,18,8,0,4
5,5 - St. Alban,19,19 - Kleinhüningen,7,3,2,2,5,4,4,0,51,Heumatt,190,Kleinhüningen,0,0,0,0,0,0,0,0,1,1,8,9,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,201,Riehen-Dorf,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,202,Stettenfeld,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,203,Bischoffhöhe,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,204,Moos,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,205,Wenken,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,206,Kornfeld,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,207,Niederholz,0,0,0,0,1,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,51,Heumatt,208,Pfaffenloh,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,30,30 - Bettingen,1,0,4,1,1,0,0,2,51,Heumatt,301,Bettingen-Dorf,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,5 - St. Alban,30,30 - Bettingen,1,0,4,1,1,0,0,2,51,Heumatt,302,Chrischona,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,52,Peter Merian,11,Burgviertel,0,0,0,0,1,0,0,0,1,1,11,19,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,52,Peter Merian,12,Geschäftsviertel,0,0,0,0,1,0,2,5,1,1,11,19,1,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,52,Peter Merian,13,Leonhard,0,0,0,0,0,0,0,0,1,1,11,19,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,52,Peter Merian,14,Peter,0,0,0,0,0,6,0,0,1,1,11,19,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,52,Peter Merian,21,St. Johann und Uni,1,0,0,3,0,1,1,0,1,1,38,28,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,52,Peter Merian,22,Spalen,0,0,0,0,0,0,1,0,1,1,38,28,0,1
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,52,Peter Merian,23,Steinen,1,0,1,2,1,0,0,1,1,1,38,28,0,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,52,Peter Merian,24,Aeschen,1,1,2,0,2,6,0,2,1,1,38,28,3,0
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,52,Peter Merian,25,Alban,1,6,1,0,11,5,0,0,1,1,38,28,4,3
5,5 - St. Alban,2,2 - Vorstädte,46,50,38,36,64,38,43,42,52,Peter Merian,26,Albantal,0,0,0,0,0,0,0,0,1,1,38,28,0,0
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,52,Peter Merian,31,St. Johann,6,1,0,6,0,1,4,1,1,1,63,58,3,0
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,52,Peter Merian,32,Spalen,2,2,0,0,0,3,0,2,1,1,63,58,1,5
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,52,Peter Merian,33,Steinen,1,2,2,3,0,0,12,4,1,1,63,58,2,3
5,5 - St. Alban,3,3 - Am Ring,57,46,49,58,35,46,46,47,52,Peter Merian,34,Markthalle,1,0,1,0,0,0,0,0,1,1,63,58,0,0
5,5 - St. Alban,4,4 - Breite,64,56,62,41,49,51,72,54,52,Peter Merian,41,Züricherstrasse,2,2,5,1,2,7,4,2,1,1,57,95,1,3
5,5 - St. Alban,4,4 - Breite,64,56,62,41,49,51,72,54,52,Peter Merian,42,Lehenmatte,0,5,3,1,2,4,1,3,1,1,57,95,2,4
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,52,Peter Merian,51,Heumatt,0,0,0,0,0,0,0,0,1,1,372,294,0,1
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,52,Peter Merian,52,Peter Merian,3,3,7,11,4,5,10,11,1,1,372,294,23,3
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,52,Peter Merian,53,Luftmatt,3,11,4,11,12,10,16,18,1,1,372,294,16,11
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,52,Peter Merian,54,Gellert,0,0,0,1,2,11,2,3,1,1,372,294,4,3
5,5 - St. Alban,5,5 - St. Alban,230,228,183,183,224,248,273,281,52,Peter Merian,55,St. Jakob-Dreispitz,0,0,0,0,0,3,0,0,1,1,372,294,3,1
5,5 - St. Alban,6,6 - Gundeldingen,77,77,85,71,68,75,67,83,52,Peter Merian,61,Margarethen,8,4,6,6,3,2,1,3,1,1,101,79,0,8
5,5 - St. Alban,6,6 - Gundeldingen,77,77,85,71,68,75,67,83,52,Peter Merian,62,Thierstein,4,3,1,3,3,5,3,5,1,1,101,79,2,5
5,5 - St. Alban,6,6 - Gundeldingen,77,77,85,71,68,75,67,83,52,Peter Merian,63,Delsbergerallee,2,3,3,6,1,3,4,1,1,1,101,79,3,2
5,5 - St. Alban,7,7 - Bruderholz,28,36,35,31,33,29,51,52,52,Peter Merian,71,Thiersteinerrain,5,0,2,4,0,1,3,4,1,1,34,34,1,5
5,5 - St. Alban,7,7 - Bruderholz,28,36,35,31,33,29,51,52,52,Peter Merian,72,Batterie-Nord,0,0,0,2,0,0,0,1,1,1,34,34,1,0
5,5 - St. Alban,7,7 - Bruderholz,28,36,35,31,33,29,51,52,52,Peter Merian,73,Batterie-Süd,0,0,0,0,0,0,0,0,1,1,34,34,0,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,52,Peter Merian,81,Paulus,1,1,1,0,4,0,0,0,1,1,33,24,0,1
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,52,Peter Merian,82,Bernerring,10,0,0,0,1,0,0,2,1,1,33,24,1,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,52,Peter Merian,83,Holee,0,0,0,0,1,0,0,0,1,1,33,24,4,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,52,Peter Merian,84,Schützenmatte,0,3,0,0,1,1,0,0,1,1,33,24,0,0
5,5 - St. Alban,8,8 - Bachletten,29,23,17,26,44,23,19,27,52,Peter Merian,85,Weiherhof,5,1,0,0,2,1,4,3,1,1,33,24,0,0
5,5 - St. Alban,9,9 - Gotthelf,18,24,24,9,22,12,14,16,52,Peter Merian,91,Blauen,0,2,1,2,0,1,3,1,1,1,24,23,0,3
5,5 - St. Alban,9,9 - Gotthelf,18,24,24,9,22,12,14,16,52,Peter Merian,92,Gottfried Keller,0,0,0,0,0,0,0,0,1,1,24,23,0,1
5,5 - St. Alban,10,10 - Iselin,36,44,20,43,31,45,56,44,52,Peter Merian,101,Oekolampad,2,0,1,3,0,4,4,6,1,1,54,43,3,4
5,5 - St. Alban,10,10 - Iselin,36,44,20,43,31,45,56,44,52,Peter Merian,102,Wasgenring-Ost,2,4,0,0,0,2,1,1,1,1,54,43,1,1
5,5 - St. Alban,10,10 - Iselin,36,44,20,43,31,45,56,44,52,Peter Merian,103,Wasgenring-West,0,1,0,1,0,5,6,0,1,1,54,43,0,1
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,52,Peter Merian,111,Pestalozzi,0,0,0,1,1,1,0,2,1,1,46,39,1,0
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,52,Peter Merian,112,Kannenfeld,0,0,0,2,1,1,0,2,1,1,46,39,0,0
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,52,Peter Merian,113,Landskron,4,2,0,1,5,3,0,0,1,1,46,39,3,2
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,52,Peter Merian,114,Lysbüchel,0,1,1,0,0,1,0,0,1,1,46,39,0,3
5,5 - St. Alban,11,11 - St. Johann,51,36,24,45,60,52,44,51,52,Peter Merian,115,Friedmatt,0,3,0,1,6,0,0,1,1,1,46,39,0,2
5,5 - St. Alban,12,12 - Altstadt Kleinbasel,8,6,7,6,6,9,11,18,52,Peter Merian,121,Theodor,1,0,1,0,1,1,2,0,1,1,6,7,0,1
5,5 - St. Alban,12,12 - Altstadt Kleinbasel,8,6,7,6,6,9,11,18,52,Peter Merian,122,Klingental,0,0,0,0,0,1,1,1,1,1,6,7,1,0
5,5 - St. Alban,13,13 - Clara,7,8,4,14,9,9,12,11,52,Peter Merian,131,Clarahof,0,0,0,0,0,1,0,0,1,1,15,10,0,0
5,5 - St. Alban,13,13 - Clara,7,8,4,14,9,9,12,11,52,Peter Merian,132,Claramatte,0,0,0,0,0,0,3,0,1,1,15,10,1,1
5,5 - St. Alban,14,14 - Wettstein,17,14,14,15,23,20,13,14,52,Peter Merian,141,Rosengarten,0,1,3,0,1,2,0,2,1,1,23,16,4,0
5,5 - St. Alban,14,14 - Wettstein,17,14,14,15,23,20,13,14,52,Peter Merian,142,Solitude,0,0,0,0,0,0,0,0,1,1,23,16,4,0
5,5 - St. Alban,15,15 - Hirzbrunnen,9,21,19,17,14,28,18,29,52,Peter Merian,151,Eglisee,1,3,0,1,0,0,0,1,1,1,20,17,1,0
5,5 - St. Alban,15,15 - Hirzbrunnen,9,21,19,17,14,28,18,29,52,Peter Merian,152,Kleinriehen-Nord,0,0,2,0,0,0,1,0,1,1,20,17,0,3
5,5 - St. Alban,15,15 - Hirzbrunnen,9,21,19,17,14,28,18,29,52,Peter Merian,153,Kleinriehen-Süd,3,0,2,0,0,6,0,0,1,1,20,17,4,0
5,5 - St. Alban,16,16 - Rosental,17,7,18,13,12,36,17,18,52,Peter Merian,160,Rosental,0,0,0,0,0,0,0,0,1,1,22,24,0,0
5,5 - St. Alban,16,16 - Rosental,17,7,18,13,12,36,17,18,52,Peter Merian,161,Messe,1,1,1,0,3,3,1,3,1,1,22,24,0,0
5,5 - St. Alban,16,16 - Rosental,17,7,18,13,12,36,17,18,52,Peter Merian,162,Erlenmatt,0,0,0,0,0,5,1,2,1,1,22,24,0,2
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,52,Peter Merian,171,Flora,0,2,0,0,0,0,0,0,1,1,46,56,0,1
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,52,Peter Merian,172,Dreirosen,0,2,1,0,0,2,3,2,1,1,46,56,3,0
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,52,Peter Merian,173,Haltingerstrasse,1,2,2,0,1,0,0,0,1,1,46,56,1,1
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,52,Peter Merian,174,Bläsi,1,2,0,0,0,0,1,1,1,1,46,56,5,2
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,52,Peter Merian,175,Am Riehenring,0,0,0,0,0,0,0,0,1,1,46,56,0,0
5,5 - St. Alban,17,17 - Matthäus,40,39,34,32,23,38,40,54,52,Peter Merian,176,Efringerstrasse,0,0,0,0,0,0,0,0,1,1,46,56,0,0
5,5 - St. Alban,18,18 - Klybeck,11,5,22,7,12,12,10,9,52,Peter Merian,180,Klybeck,3,1,0,0,4,1,3,0,1,1,18,8,0,1
5,5 - St. Alban,19,19 - Kleinhüningen,7,3,2,2,5,4,4,0,52,Peter Merian,190,Kleinhüningen,0,0,0,1,1,1,1,0,1,1,8,9,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,201,Riehen-Dorf,0,0,0,4,0,1,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,202,Stettenfeld,1,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,203,Bischoffhöhe,0,0,1,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,204,Moos,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,205,Wenken,0,0,0,0,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,206,Kornfeld,0,0,0,0,0,1,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,207,Niederholz,0,0,0,3,0,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,20,20 - Riehen,38,24,39,43,29,48,29,42,52,Peter Merian,208,Pfaffenloh,0,0,4,0,1,0,0,0,1,1,47,52,0,0
5,5 - St. Alban,30,30 - Bettingen,1,0,4,1,1,0,0,2,52,Peter Merian,301,Bettingen-Dorf,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,5 - St. Alban,30,30 - Bettingen,1,0,4,1,1,0,0,2,52,Peter Merian,302,Chrischona,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,53,Luftmatt,11,Burgviertel,2,2,2,3,3,3,1,0,1,1,11,19,4,2
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,53,Luftmatt,12,Geschäftsviertel,0,2,0,1,0,0,1,3,1,1,11,19,1,9
5,5 - St. Alban,1,1 - Altstadt Grossbasel,3,12,11,12,19,18,7,15,53,Luftmatt,13,Leonhard,0,1,2,0,4,1,0,0,1,1,11,19,0,0
